ITEMID,Item Name,Verified,Category,Equip Type,Use Type,Etc Type,Item Icon,Description,Job,Upgrade Slots,Req Level,Req Str,Req Dex,Req Int,Req Luk,Req Fame,Weapon Category,Attack Speed,Attack Power,Magic Attack,Weapon Def,Magic Def,HP,MP,STR,DEX,INT,LUK,Crit Rate,Crit Damage,Speed,Jump,Accuracy,Avoidability,Knockback
item_dark_trigger,Dark Trigger,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072113/icon,,Warrior,5,35,110,0,0,0,0,,,,,21,,,10,1,1,,,,,,,,,
item_mithril_trigger,Mithril Trigger,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072112/icon,,Warrior,5,35,110,0,0,0,0,,,,,21,,,10,,1,,,,,,,,,
item_steel_trigger,Steel Trigger,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072002/icon,,Warrior,5,35,110,0,0,0,0,,,,,21,,,10,1,,,,,,,,,,
item_blue_jangoon_shoes,Blue Jangoon Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072127/icon,,Warrior,5,40,130,0,0,0,0,,,,,24,,,20,2,,,,,,,,,,
item_brown_jangoon_shoes,Brown Jangoon Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072000/icon,,Warrior,5,40,130,0,0,0,0,,,,,24,,,20,,2,,,,,,,,,
item_maroon_jangoon_shoes,Maroon Jangoon Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072126/icon,,Warrior,5,40,130,0,0,0,0,,,,,24,,,20,1,1,,,,,,,,,
item_emerald_hildon_boots,Emerald Hildon Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072132/icon,,Warrior,5,50,160,0,0,0,0,,,,,30,,,,,3,,,,,,,,,
item_gold_hildon_boots,Gold Hildon Boots,TRUE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072135/icon,,Warrior,5,50,90,40,0,0,0,,,,,33,,,,3,,,,,,,,,5,
item_mithril_hildon_boots,Mithril Hildon Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072133/icon,,Warrior,5,50,160,0,0,0,0,,,,,30,,,,1,2,,,,,,,,,
item_orihalcon_hildon_boots,Orihalcon Hildon Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072134/icon,,Warrior,5,50,160,0,0,0,0,,,,,30,,,,2,1,,,,,,,,,
item_blood_camel_boots,Blood Camel Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072149/icon,,Warrior,5,60,190,0,0,0,0,,,,,36,,,,3,1,,,,,,,,,
item_orihalcon_camel_boots,Orihalcon Camel Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072148/icon,,Warrior,5,60,190,0,0,0,0,,,,,36,,,,2,2,,,,,,,,,
item_sapphire_camel_boots,Sapphire Camel Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072147/icon,,Warrior,5,60,190,0,0,0,0,,,,,36,,,,1,3,,,,,,,,,
item_blue_carzen_boots,Blue Carzen Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072154/icon,,Warrior,5,70,220,0,0,0,0,,,,,42,,,,3,1,,,,,,,1,,
item_dark_carzen_boots,Dark Carzen Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072156/icon,,Warrior,5,70,220,0,0,0,0,,,,,42,,,,3,1,,,,,,,1,,
item_purple_carzen_boots,Purple Carzen Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072155/icon,,Warrior,5,70,220,0,0,0,0,,,,,42,,,,2,2,,,,,,,1,,
item_blue_rivers_boots,Blue Rivers Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072211/icon,,Warrior,5,80,270,0,0,0,0,,,,,48,,,,3,2,,,,,,,,,
item_dark_rivers_boots,Dark Rivers Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072212/icon,,Warrior,5,80,270,0,0,0,0,,,,,48,,,,4,1,,,,,,,,,
item_red_rivers_boots,Red Rivers Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072210/icon,,Warrior,5,80,270,0,0,0,0,,,,,48,,,,2,3,,,,,,,,,
item_dark_war_greave,Dark War Greave,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072198/icon,,Warrior,5,90,300,0,0,0,0,,,,,54,,,,4,1,,,,,,,1,,
item_emerald_war_greave,Emerald War Greave,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072196/icon,,Warrior,5,90,300,0,0,0,0,,,,,54,,,,2,3,,,,,,,1,,
item_orihalcon_war_greave,Orihalcon War Greave,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072197/icon,,Warrior,5,90,300,0,0,0,0,,,,,54,,,,3,2,,,,,,,1,,
item_blue_crescent_boots,Blue Crescent Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072221/icon,,Warrior,5,100,330,0,0,0,0,,,,,60,,,,4,2,,,,,,,1,,
item_dark_crescent_boots,Dark Crescent Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072222/icon,,Warrior,5,100,330,0,0,0,0,,,,,60,,,,5,1,,,,,,,1,,
item_green_crescent_boots,Green Crescent Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072220/icon,,Warrior,5,100,330,0,0,0,0,,,,,60,,,,2,4,,,,,,,1,,
item_blue_lolico_armor,Blue Lolico Armor,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040038/icon?resize=4,,Warrior,7,10,10,0,0,0,0,,,,,27,,,10,,,,,,,,,,,
item_blueberry_lolica_armor,Blueberry Lolica Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041064/icon,,Warrior,7,10,0,0,0,0,0,,,,,15,,,,,,,,,,,,,,
item_brown_lolico_armor,Brown Lolico Armor,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040015/icon?resize=4,,Warrior,7,10,10,0,0,0,0,,,,,27,,10,,,,,,,,,,,,
item_orange_lolica_armor,Orange Lolica Armor,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041014/icon,,Warrior,7,10,10,0,0,0,0,,,,,27,,10,,,,,,,,,,,,
item_brown_corporal,Brown Corporal,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040037/icon,,Warrior,7,15,40,0,0,0,0,,,,,20,,,10,,,,,,,,,,,
item_steel_corporal,Steel Corporal,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040009/icon,,Warrior,7,15,40,0,0,0,0,,,,,20,,10,,,,,,,,,,,,
item_blue_sergeant,Blue Sergeant,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040012/icon,,Warrior,7,20,65,0,0,0,0,,,,,25,,,,1,,,,,,,,,,
item_brown_lamelle,Brown Lamelle,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041021/icon,,Warrior,7,20,65,0,0,0,0,,,,,25,,,,1,,,,,,,,,,
item_green_lamelle,Green Lamelle,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1041020/icon?resize=4,,Warrior,7,20,30,10,0,0,0,,,,,37,,,,,2,,,,,,,,,
item_red_lamelle,Red Lamelle,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1041019/icon?resize=4,,Warrior,7,20,65,0,0,0,0,,,,,25,,10,,,,,,,,,,,,
item_red_sergeant,Red Sergeant,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040039/icon?resize=4,,Warrior,7,20,65,0,0,0,0,,,,,25,,,,,1,,,,,,,,,
item_blue_shark,Blue Shark,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1041022/icon?resize=4,,Warrior,7,25,40,15,0,0,0,,,,,42,,,25,,,,,,,,,,,
item_dark_master_sergeant,Dark Master Sergeant,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040041/icon,,Warrior,7,25,80,0,0,0,0,,,,,30,,,,2,,,,,,,,,,
item_orihalcon_master_sergeant,Orihalcon Master Sergeant,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040016/icon,,Warrior,7,25,80,0,0,0,0,,,,,30,,20,,,,,,,,,,,,
item_red_shark,Red Shark,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041024/icon,,Warrior,7,25,40,15,0,0,0,,,,,42,,25,,,,,,,,,,,,
item_silver_master_sergeant,Silver Master Sergeant,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040040/icon?resize=4,,Warrior,7,25,40,15,0,0,0,,,,,42,,15,10,,,,,,,,,,,
item_sky_shark,Sky Shark,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041023/icon,,Warrior,7,25,40,15,0,0,0,,,,,42,,,,1,1,,,,,,,,,
item_green_hwarang_shirt,Green Hwarang Shirt,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040026/icon,,Warrior,7,30,100,0,0,0,0,,,,,35,,,,,2,,,,,,,,,
item_red_hwarang_shirt,Red Hwarang Shirt,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040021/icon,,Warrior,7,30,100,0,0,0,0,,,,,35,,5,,,,,,,,,,,,
item_blue_sky,Blue Sky,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040028/icon,,Warrior,7,32,105,0,0,0,0,,,,,37,,,,2,,,,,,,,,,
item_blue_dragon,Blue Dragon,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040029/icon,,Warrior,7,35,120,0,0,0,0,,,,,40,,,,,3,,,,,,,,,
item_gold_dragon,Gold Dragon,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040030/icon,,Warrior,7,35,120,0,0,0,0,,,,,40,,,,3,,,,,,,,,,
item_black_jangoon_armor,Black Jangoon Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041086/icon,,Warrior,7,40,130,0,0,0,0,,,,,45,,,10,3,,,,,,,,,,
item_blue_jangoon_armor,Blue Jangoon Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040086/icon,,Warrior,7,40,130,0,0,0,0,,,,,45,,,10,3,,,,,,,,,,
item_brown_jangoon_armor,Brown Jangoon Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041085/icon,,Warrior,7,40,130,0,0,0,0,,,,,45,,,10,3,,,,,,,,,,
item_maroon_jangoon_armor,Maroon Jangoon Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040085/icon,,Warrior,7,40,130,0,0,0,0,,,,,45,,,10,3,,,,,,,,,,
item_red_jangoon_armor,Red Jangoon Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041084/icon,,Warrior,7,40,130,0,0,0,0,,,,,45,,,10,,3,,,,,,,,,
item_yellow_jangoon_armor,Yellow Jangoon Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040000/icon,,Warrior,7,40,130,0,0,0,0,,,,,45,,,10,,3,,,,,,,,,
item_blue_shouldermail,Blue Shouldermail,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040087/icon,,Warrior,7,50,180,0,0,0,0,,,,,55,,,,3,1,,,,,,,,,
item_dark_shouldermail,Dark Shouldermail,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041089/icon,,Warrior,7,50,90,40,0,0,0,,,,,67,,,,2,3,,,,,,,,,
item_ivory_shouldermail,Ivory Shouldermail,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041088/icon,,Warrior,7,50,90,40,0,0,0,,,,,67,,,20,3,,,,,,,,,,
item_oaker_shouldermail,Oaker Shouldermail,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040088/icon,,Warrior,7,50,180,0,0,0,0,,,,,55,,,,1,3,,,,,,,,,
item_red_shouldermail,Red Shouldermail,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041087/icon,,Warrior,7,50,180,0,0,0,0,,,,,55,,,,3,1,,,,,,,,,
item_umber_shouldermail,Umber Shouldermail,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040089/icon,,Warrior,7,50,90,40,0,0,0,,,,,66,,20,,3,,,,,,,,,,
item_blue_ice_queen,Blue Ice Queen,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041093/icon,,Warrior,7,60,210,0,0,0,0,,,,,65,,,,4,1,,,,,,,,,
item_blue_orientican,Blue Orientican,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040092/icon,,Warrior,7,60,210,0,0,0,0,,,,,65,,,,1,4,,,,,,,,,
item_dark_orientican,Dark Orientican,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040093/icon,,Warrior,7,60,210,0,0,0,0,,,,,65,,,,4,1,,,,,,,,,
item_green_ice_queen,Green Ice Queen,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041091/icon,,Warrior,7,60,210,0,0,0,0,,,,,65,,,,1,4,,,,,,,,,
item_green_orientican,Green Orientican,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040090/icon,,Warrior,7,60,210,0,0,0,0,,,,,65,,,,1,4,,,,,,,,,
item_red_ice_queen,Red Ice Queen,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041092/icon,,Warrior,7,60,210,0,0,0,0,,,,,65,,,,4,1,,,,,,,,,
item_red_orientican,Red Orientican,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040091/icon,,Warrior,7,60,210,0,0,0,0,,,,,65,,,,4,1,,,,,,,,,
item_aqua_platina,Aqua Platina,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041097/icon,,Warrior,7,70,240,0,0,0,0,,,,,75,,,10,2,4,,,,,,,,,
item_bloody_platina,Bloody Platina,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041099/icon,,Warrior,7,70,240,0,0,0,0,,,,,75,,,10,4,2,,,,,,,,,
item_bronze_platine,Bronze Platine,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040102/icon,,Warrior,7,70,240,0,0,0,0,,,,,75,,,10,2,4,,,,,,,,,
item_mithril_platine,Mithril Platine,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040103/icon,,Warrior,7,70,240,0,0,0,0,,,,,75,,,10,4,2,,,,,,,,,
item_orihalcon_platine,Orihalcon Platine,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040104/icon,,Warrior,7,70,240,0,0,0,0,,,,,75,,,10,4,2,,,,,,,,,
item_violet_platina,Violet Platina,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041098/icon,,Warrior,7,70,240,0,0,0,0,,,,,75,,,10,4,2,,,,,,,,,
item_blue_commodore,Blue Commodore,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040112/icon,,Warrior,7,90,300,0,0,0,0,,,,,95,,,,5,2,,,,,,,1,,
item_dark_commodore,Dark Commodore,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040113/icon,,Warrior,7,90,300,0,0,0,0,,,,,95,,,,5,2,,,,,,,1,,
item_dark_valkyrie,Dark Valkyrie,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041121/icon,,Warrior,7,90,300,0,0,0,0,,,,,95,,,20,5,2,,,,,,,,,
item_green_commodore,Green Commodore,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040111/icon,,Warrior,7,90,300,0,0,0,0,,,,,95,,,,2,5,,,,,,,1,,
item_green_valkyrie,Green Valkyrie,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041119/icon,,Warrior,7,90,300,0,0,0,0,,,,,95,,,20,2,5,,,,,,,,,
item_purple_valkyrie,Purple Valkyrie,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041120/icon,,Warrior,7,90,300,0,0,0,0,,,,,95,,,20,5,2,,,,,,,,,
item_black_neos,Black Neos,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040122/icon,,Warrior,7,100,330,0,0,0,0,,,,,105,,,,6,2,,,,,,,2,,
item_blue_neos,Blue Neos,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040121/icon,,Warrior,7,100,330,0,0,0,0,,,,,105,,,,6,2,,,,,,,2,,
item_dark_lucida,Dark Lucida,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041124/icon,,Warrior,7,100,330,0,0,0,0,,,,,105,,,25,6,3,,,,,,,,,
item_green_lucida,Green Lucida,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041122/icon,,Warrior,7,100,330,0,0,0,0,,,,,105,,,25,3,6,,,,,,,,,
item_green_neos,Green Neos,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040120/icon,,Warrior,7,100,330,0,0,0,0,,,,,105,,,,2,6,,,,,,,2,,
item_purple_lucida,Purple Lucida,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041123/icon,,Warrior,7,100,330,0,0,0,0,,,,,105,,,25,6,3,,,,,,,,,
item_battle_axe,Battle Axe,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1312001/icon?resize=4,,Warrior,7,15,30,10,0,0,0,1H Axe,Fast,32,,,,,,,,,,,,,,,,
item_heavy_mace,Heavy Mace,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1422002/icon?resize=4,,Warrior,7,15,35,15,0,0,0,2H Mace,Slow,37,,,,,,,,,,,,,,,,
item_iron_ball,Iron Ball,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1442006/icon?resize=4,,Warrior,7,15,35,15,0,0,0,Pole Arm,Slow,37,,,,,,,,,,,,,,,,
item_sabre,Sabre,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1302005/icon?resize=4,,Warrior,7,15,30,10,0,0,0,1H Sword,Fast,32,,,,,,,,,,,,,,,15,
item_wooden_samurai_sword,Wooden Samurai Sword,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1402018/icon,,Warrior,7,15,35,0,0,0,0,2H Sword,Normal,35 (31-39),,,,,,,,,,,,,,,,
item_contra_axe,Contra Axe,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1312016/icon,,Warrior,7,20,0,0,0,0,0,1H Sword,Fast,37,,,,,,,,,,,,,,,,
item_iron_axe,Iron Axe,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1412012/icon,,Warrior,7,20,45,20,0,0,0,2H Axe,Average,40,,,,,,,,,,,,,,,,
item_square_hammer,Square Hammer,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1422003/icon?resize=4,,Warrior,7,20,45,20,0,0,0,2H Mace,Slow,42,,,,,,,,,,,,,,,,
item_studded_polearm,Studded Polearm,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1442007/icon?resize=4,,Warrior,7,20,45,20,0,0,0,Pole Arm,Slow,39,,,,,,,,,,,,,,,,
item_twohanded_sword,Two-Handed Sword,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1402000/icon?resize=4,,Warrior,7,20,45,20,0,0,0,2H Sword,Average,40,,,,,,,,,,,,,,,,
item_viking_sword,Viking Sword,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1302002/icon?resize=4,,Warrior,7,20,40,15,0,0,0,1H Sword,Fast,37,,,,,,,,,,,,,,,,
item_broadsword,Broadsword,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1402008/icon?resize=4,,Warrior,7,25,55,25,0,0,0,2H Sword,Average,45,,,,,,,,,,,,,,,,
item_janitors_mop,Janitor's Mop,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1442004/icon?resize=4,,Warrior,7,25,25,0,0,0,0,Pole Arm,Slow,47,,,,,,,,,,,,,,,,
item_mithril_axe,Mithril Axe,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1312003/icon?resize=4,,Warrior,7,25,50,20,0,0,0,1H Axe,Fast,42,,,,,,,,,,,,,,,,
item_twohanded_axe,Two-Handed Axe,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1412000/icon?resize=4,,Warrior,7,25,55,25,0,0,0,2H Axe,Average,45,,,,,,,,,,,,,,,,
item_blue_axe,Blue Axe,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1412006/icon,,Warrior,7,30,100,0,0,0,0,2H Axe,Normal,52,,,,,,,,,,,,,,,,
item_firemans_axe,Fireman's Axe,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1312005/icon,,Warrior,7,30,95,0,0,0,0,1H Axe,Normal,47,,,,,,,,,,,,,,,,
item_forked_spear,Forked Spear,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1432002/icon,,Warrior,7,30,100,0,0,0,0,Spear,Slow,52,,,,,,,,,,,,,,,,
item_mithril_maul,Mithril Maul,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1422001/icon,,Warrior,7,30,100,0,0,0,0,2H Mace,Normal,52,,,,,,,,,,,,,,,,
item_mithril_pole_arm,Mithril Pole Arm,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1442001/icon,,Warrior,7,30,100,0,0,0,0,Pole Arm,Slow,52,,,,,,,,,,,,,,,,
item_scimitar,Scimitar,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1402002/icon,,Warrior,7,30,100,0,0,0,0,2H Sword,Normal,50,,,,,,,,,,,,,,,,
item_war_hammer,War Hammer,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1322014/icon,,Warrior,7,30,95,0,0,0,0,1H Mace,Normal,49,,,,,,,,,,,,,,,,
item_axe_pole_arm,Axe Pole Arm,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1442003/icon,,Warrior,7,35,115,0,0,0,0,Pole Arm,Slow,57,,,,,,,,,,,,,,,,
item_cutlus,Cutlus,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1302004/icon,,Warrior,7,35,110,0,0,0,0,1H Sword,Fast,52,,,,,,,,,,,,,,,,
item_dankke,Dankke,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1312006/icon,,Warrior,7,35,110,0,0,0,0,1H Axe,Normal,52,,,,,,,,,,,,,,,,
item_heavy_hammer,Heavy Hammer,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1322015/icon,,Warrior,7,35,110,0,0,0,0,1H Mace,Fast,54,,,,,,,,,,,,,,,,
item_lionheart,Lionheart,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1402006/icon,,Warrior,7,35,115,0,0,0,0,2H Sword,Fast,55,,,,,,,,,,,,,,,,
item_nakamaki,Nakamaki,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1432003/icon,,Warrior,7,35,115,0,0,0,0,Spear,Slow,57,,,,,,,,,,,,,,,,
item_niam,Niam,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1412004/icon,,Warrior,7,35,115,0,0,0,0,2H Axe,Normal,57,,,,,,,,,,,,,,,,
item_sledgehammer,Sledgehammer,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1422008/icon,,Warrior,7,35,115,0,0,0,0,2H Mace,Slow,57,,,,,,,,,,,,,,,,
item_blue_counter,Blue Counter,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1312007/icon,,Warrior,7,40,125,0,0,0,0,1H Axe,Fast,57,,,,,,,,,,,,,,,,
item_crescent_polearm,Crescent Polearm,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1442009/icon,,Warrior,7,40,130,0,0,0,0,Pole Arm,Slow,62,,,,,,,,,,,,,,,,
item_jacker,Jacker,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1322016/icon,,Warrior,7,40,125,0,0,0,0,1H Mace,Normal,59,,,,,,,,,,,,,,,,
item_sabretooth,Sabretooth,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1412005/icon,,Warrior,7,40,130,0,0,0,0,2H Axe,Slow,62,,,,,,,,,,,,,,,,
item_titan,Titan,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1422007/icon,,Warrior,7,40,130,0,0,0,0,2H Mace,Slow,62,,,,,,,,,,,,,,,,
item_traus,Traus,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1302009/icon,,Warrior,7,40,125,0,0,0,0,1H Sword,Fast,57,,,,,,,,,,,,,,,,
item_zard,Zard,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1402007/icon,,Warrior,7,40,130,0,0,0,0,2H Sword,Normal,60,,,,,,,,,,,,,,,,
item_zeco,Zeco,FALSE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1432005/icon,,Warrior,7,40,130,0,0,0,0,Spear,Normal,62,,,,,,,,,,,,,,,,
item_buck,Buck,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1312008/icon,,Warrior,7,50,100,45,0,0,0,1H Axe,Fast,67,,,,,,,,,,,,,,,,
item_golden_mole,Golden Mole,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1422005/icon,,Warrior,7,50,105,50,0,0,0,2H Mace,Slow,72,,,,,,,,,,,,,,,,
item_jeweled_katar,Jeweled Katar,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1302010/icon,,Warrior,7,50,100,45,0,0,0,1H Sword,Fast,70,,,,,,,,,,,,,,,,
item_knuckle_mace,Knuckle Mace,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1322017/icon,,Warrior,7,50,100,45,0,0,0,1H Mace,Fast,69,,,,,,,,,,,,,,,,
item_lions_fang,Lion's Fang,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/gms/83/item/1402003/icon,,Warrior,7,50,105,50,0,0,0,2H Sword,Average,70,,,,,,,,,,,,,,,,
